#orders Ber_mgg Exp_mgg Pow_mgg Ber_mjj Exp_mjj Pow_mjj
cat0: 1 1 1 1 1 1 Exp1_,Pow1_,Ber1_
cat1: 1 1 1 1 1 1 Pow1_
cat2: 1 1 1 1 1 1 Pow1_,Exp1_
cat3: 1 1 1 1 1 1 Ber1_
cat4: 1 1 1 1 1 1 Ber1_
cat5: 1 1 1 1 1 1 Exp1_,Pow1_
cat6: 1 1 1 1 1 1 Exp1_,Pow1_
cat7: 2 1 1 1 1 1 Pow1_
cat8: 1 1 1 1 1 1 Pow1_
cat9: 2 1 1 1 1 1 Pow1_
cat10: 3 1 1 1 1 1 Pow1_
cat11: 3 1 1 1 1 1 Ber3_
	       
	      
	      
	      
	      
	      
	      
